,Material,Long Material Description,Supplier,Location,PIGCOM,Comments,Leadtime,Tank_Drum_Size, Intransit ,Intransit_Notes, Stock_CH01 , Stock_CH10 , monthly Chemical Forecast , monthly Consumption (6months) , monthly Consumption (3months) ,InHouse Stock InMonth,StockSet InHouse & Intransit,Current InHouse & Intransit, Buy To StockSet , ByTank , revised To Buy , stock included Buy , Aveage ForeCast Consumption , current Chemical Demand ,InHouse vs. curOrders,InHouse vs. oneMonth,
237,104959,EX-LS-64-468,Stahl Singapore,O,COMPOUND,BUY MORE 225,25,25, 200 ,NaT::100.0|||NaT::100.0, 200 , -   , -   , 111 , 142 ,2.8,2.8,5.6, -   , -   ,,, 71 , -   ,200,129,
238,104706,AQUABASE HF LIQ,STAHL Germany,O,-,-,80,90, -   ,-, -   , -   , -   , -   ,,,4.7,0, -   , -   ,,,, -   ,0,,
239,105127,BIOTHANE UW 6522,ORCHID CHEM (NG?C LAN),D,-,Tipshine,14,120, -   ,-, -   , -   , -   , -   ,,,2.5,0, -   , -   ,,,, -   ,0,,
240,105167,Aquabase HP ,Stahl ,O,-,"STUCCO BY GEMATA=> xài h?t không mua n?a, chuy?n qua xài RODA CARE 5754",70,75, -   ,-, -   , -   , -   ," 2,262 ", 661 ,0,4.3,0," 1,419 ", 18.9 ,,, 330 , -   ,0,-330,
241,105658,AQUABASE UPH,Stahl ,O,-,STUCCO BY GEMATA=> check stock RODA CARE 5754 và check l?i v?i Technician ??i qua AQUABASE UPH (n?u ??i thì báo Singapore tr??c 3 tháng ?? keep stock và mua t?i Singapore),70,75, -   ,-, -   , -   , -   , -   ,,,4.3,0, -   , -   ,,,, -   ,0,,
242,104910,RODA CARE 5754,TFL,O,-,STUCCO BY GEMATA=> check stock và check l?i v?i Technician ??i qua AQUABASE UPH (n?u ??i thì báo Singapore tr??c 3 tháng ?? keep stock và mua t?i Singapore),83,70, -   ,-," 21,500 "," 1,320 ", -   ," 1,667 "," 3,334 ",13.7,4.8,13.7, -   , -   ,,," 1,667 ", -   ,"22,820","21,153",
243,105218,FOUNDER ROLLER 2515 ,SAMIA,O,-,-,80,40, -   ,-, -   , -   , -   , -   ,,,4.7,0, -   , -   ,,,, -   ,0,,
244,105126,ANTIFOAM NS-165,Vina Hào D??ng,D,COMPOUND,"add on FISS water, Basemask 5755",14,25, -   ,-, -   , 91 , -   , 8 , 5 ,45.5,2.5,45.5, -   , -   ,,, 2 , -   ,91,89,
245,105173,SMITFIX G 9631,SMIT FINISHING S.P.A,O,COMPOUND,"Tên article có TIP : ROSSINI TT TIP,BRAZOS,SAPPA,PASKOA, BY CAST TIP,TORONTO TIP, ROCKPOINT TIP,EMO TIP,TSING,XANTUM",70,120, -   ,-," 15,000 ", 461 , 20 , 162 , 66 ,359.6,4.3,359.6, -   , -   ,,, 43 , -   ,"15,461","15,418",
246,105175,SMITFIX G 9633,SMIT FINISHING S.P.A,O,COMPOUND,"Tên Article có TIP,  TIPSHINE BY HAND & MILLIPUNTE",70,120, -   ,-," 8,520 ", 146 , -   , 77 , 30 ,577.7,4.3,577.7, -   , -   ,,, 15 , -   ,"8,666","8,651",
247,105600,EX-WT-35-703,STAHL Germany,O,COMPOUND,FISS ANKUR K TT,83,25, -   ,-, 120 , 110 , 32 , 39 , 43 ,6.1,4.8,6.1, -   , -   ,,, 38 , -   ,230,192,
248,105080,RODA CARE HB,TFL,O,COMPOUND,PRE HERCULES,83,100, -   ,-, -   , -   , 87 , -   ,,,4.8,0, -   , -   ,,,, -   ,0,,
249,105516,RODA CARE HB-B,TFL,O,-,"PRE HERCULES, AJAX TT",83,100, -   ,-," 2,100 ", 53 , -   , 123 , 114 ,37.8,4.8,37.8, -   , -   ,,, 57 , -   ,"2,153","2,096",
250,105255,MA-22-617,STAHL Spain,O,COMPOUND,"EF HERCULES, AJAX TT",71,25, -   ,-, 750 , 41 , 5 , 7 , 6 ,131.8,4.4,131.8, -   , -   ,,, 6 , -   ,791,785,
251,105012,RODA FEEL KTA 950 BR ,TFL,O,COMPOUND,"FIS HERCULES, KELA FLESH SIDE BONO TT TIP",83,30, -   ,-, -   , -   , 220 , -   ,,,4.8,0, -   , -   ,,,, 164 ,-164,,
252,105203,RODA FIX 6306,TFL Brazil,O,COMPOUND,"FIS HERCULES, AJAX TT",83,200, -   ,-," 1,800 ", 125 , 41 , 91 , 106 ,26,4.8,26, -   , -   ,,, 74 , -   ,"1,925","1,851",
253,105059,RODA FEEL S 2075-BR,TFL,O,COMPOUND,"ch?t này gi?ng RODA FEEL S 2075 , MILLING HERCULES, AJAX TT",83,10, -   ,-, 40 , -   , 3 , -   ,,,4.8,0, -   , -   ,,,, -   ,40,,
254,104949,RODA BASE RECO 3,TFL,O,COMPOUND,"PRE-CAPRI, ANKUR K TT",83,120, -   ,-, 480 , 96 , 49 , 43 , 29 ,14.8,4.8,14.8, -   , -   ,,, 39 , -   ,576,537,
255,105349,RODA FEEL S 2075,TFL,O,-,"ch?t này gi?ng RODA FEEL S 2075-BR , MILLING HERCULES, AJAX TT",83,120, 120 ,NaT::25.0|||NaT::95.0, 25 , 18 , -   , 2 , 1 ,43,0,163, -   , -   ,,, -   , -   ,43,43,
256,104951,SMITFIX RL 9549,SMIT FINISHING S.P.A,O,-,July08-Alan:Place an order for 360kg 9549 ASAP-cancel,83,120, -   ,-, -   , -   , -   , -   ,,,4.8,0, -   , -   ,,,, -   ,0,,
257,105393,RODA FEEL KTA 950,TFL,O,COMPOUND,"FIS HERCULES, AJAX TT, FLESH SIDE , Tatto Milling",83,25, -   ,-, 975 , 89 , -   , 82 , 84 ,25.3,4.8,25.3, -   , -   ,,, 42 , -   ,"1,064","1,022",
258,105492,SELLA DERM YELLOW M2,TFL,O,COMPOUND,"pigment SIENA, EF WATER",83,25, -   ,-, 75 , 6 , 2 , 8 , 6 ,20.2,4.8,20.2, -   , -   ,,, 4 , 2 ,79,77,
259,104978,DARKWAX 6G,GSC,O,COMPOUND,THUNDER,70,120, -   ,-, 240 , 120 , -   , -   ,,,4.3,0, -   , -   ,,,, -   ,360,,
260,105158,FYL WAX 6G,GSC,O,-,THUNDER,70,120, -   ,-, -   , -   , -   , -   ,,,4.3,0, -   , -   ,,,, -   ,0,,
261,105547,SELLA DERM LIGHT BLUE M2,TFL Italy,O,COMPOUND,pigment SIENA,83,25, -   ,-, 25 , 6 , -   , 1 , 1 ,31,0,31, -   , -   ,,, -   , -   ,31,31,
262,105548,SELLA DERM FUCSIA M2,TFL Italy,O,COMPOUND,pigment SIENA,83,25, -   ,-, -   , 12 , -   , 1 , 1 ,12,0,12, -   , -   ,,, -   , -   ,12,12,
263,105549,SELLA DERM ARANCIO M2,TFL Italy,O,COMPOUND,pigment SIENA ( không mua n?a khi nào h?t s? xài DHL ORANGE),83,25, 25 ,NaT::25.0, -   , 4 , 1 , 2 , 3 ,2,4.8,14.5, -   , -   ,,, 2 , -   ,4,2,
264,105409,RODA GROUND RECO 5,TFL Italy,O,COMPOUND,SIENA,83,120, -   ,-," 13,560 ", 65 , 30 , 109 , 45 ,358.6,4.8,358.6, -   , -   ,,, 38 , 6 ,"13,619","13,587",
265,105545,RODA WAX 4092,TFL Italy,O,COMPOUND,SIENA,83,110, -   ,-," 2,750 ", 69 , 10 , 33 , 11 ,281.9,4.8,281.9, -   , -   ,,, 10 , -   ,"2,819","2,809",
266,105369,RODA PUR ADX,TFL Italy,O,COMPOUND,SIENA,83,120, -   ,-," 2,640 ", 194 , 7 , 25 , 12 ,283.4,4.8,283.4, -   , -   ,,, 10 , -   ,"2,834","2,824",
267,104944,RODA OIL KCF 673,TFL Italy,O,COMPOUND,SIENA,83,110, -   ,-," 4,510 ", 170 , 66 , 97 , 48 ,82.1,4.8,82.1, -   , -   ,,, 57 , -   ,"4,680","4,623",
268,105063,FI 18988,STAHL,O,-,SIENA,70,25, -   ,-, -   , 23 , -   , -   ,,,4.3,0, -   , -   ,,,, -   ,23,,
269,105560,RODA FIX 5792/N2,TFL Italy,O,-,-,83,120, -   ,-, 120 , 78 , -   , 2 ,,,4.8,0, -   , -   ,,,, -   ,198,,
270,105621,RODA WAX KCF 604/N,TFL Italy,O,COMPOUND,SIENA,83,120, 600 ,2023-02-15::360.0|||NaT::240.0," 2,640 ", 94 , 69 , 266 , 106 ,31.1,4.8,37.9, -   , -   ,,, 88 , 33 ,"2,701","2,646",
271,105626,NNXC R-16L,,O,-,sample-Shippiment Brazil to JBS Vietnan,83,30, -   ,-," 1,060 ", -   , -   , -   ,,,4.8,0, -   , -   ,,,, -   ,"1,060",,
272,105685,PRIMEX 2293,GSC,O,-,sample-Chemicals for Chamois and Maestro ,70,5, -   ,-, 5 , 3 , -   , -   ,,,4.3,0, -   , -   ,,,, -   ,8,,
273,105193,ADDITIVE LIV 2455/2,GSC,O,-,sample-Chemicals for Chamois and Maestro ,83,5, -   ,-, 5 , 2 , -   , -   ,,,4.8,0, -   , -   ,,,, -   ,7,,
274,105684,FYL WAX 2500,GSC,O,-,sample-Chemicals for Chamois and Maestro ,83,10, -   ,-, 10 , 5 , -   , -   ,,,4.8,0, -   , -   ,,,, -   ,15,,
275,105682,FYL WAX 69,GSC,O,-,sample-Chemicals for Chamois and Maestro ,83,50, -   ,-, 120 , 2 , -   , -   ,,,4.8,0, -   , -   ,,,, -   ,122,,
276,105638,PEVIT XVS 5491,GSC,O,-,Chemicals for Chamois and Maestro ,83,1, -   ,-, -   , -   , -   , -   ,,,4.8,0, -   , -   ,,,, -   ,0,,
277,104930,RODA PUR WX,TFL,O,-,sample-Chemicals for Chamois and Maestro ,83,1, -   ,-, -   , 66 , -   , 2 , 4 ,33,4.8,33, -   , -   ,,, 2 , -   ,66,64,
278,,ISOLAC FUCSIA LP,GSC,O,-,Chemicals for Chamois and Maestro ,83,1, -   ,-, -   , -   , -   , -   ,,,4.8,0, -   , -   ,,,, -   ,0,,
279,105612,SHADE FUXIA/EJ,GSC,O,-,-,83,10, -   ,-, -   , -   , -   , -   ,,,4.8,0, -   , -   ,,,, -   ,0,,
280,104948,RODA WAX 6311,TFL Brazil,O,-,-,83,120, 240 ,NaT::240.0, -   , 34 , -   , 16 , 25 ,2.8,4.8,22.8, -   , -   ,,, 12 , -   ,34,22,
